loan_id,scenario_id,month,expected_credit_loss,prob_PERFORMING,prob_MODIFIED_REPERFORMING,prob_NON_MODIFIED_REPERFORMING,prob_REPERFORMING,prob_LIGHT_DELINQUENT,prob_SERIOUSLY_DELINQUENT,prob_DEEPLY_DELINQUENT,prob_PREPAY,prob_DEFAULT
8,Recession,41,182.13942405815368,0.4824661066522753,0.0,0.0,0.019852310035050152,0.023253689444845297,0.009407650400535603,0.012420897779063063,0.2823012618939153,0.17029808379431494
8,Recession,42,180.37942603909093,0.4744993751640744,0.0,0.0,0.019547309716737963,0.022994380456728285,0.009301475777938118,0.012156363867705638,0.2872421914076623,0.17425890360915294
8,Recession,43,178.92863676189015,0.4665656863865012,0.0,0.0,0.019272393063522474,0.02273600474267039,0.009197752182691315,0.011944556209592443,0.29210215706158665,0.1781814503534351
8,Recession,44,177.66409970982187,0.45869338116412517,0.0,0.0,0.019013623643053295,0.022479041422033465,0.009094401897068156,0.011765609817101123,0.296881493949165,0.18207244810745332
8,Recession,45,176.50978523496977,0.45089673419721094,0.0,0.0,0.01876497550058415,0.022223336798326308,0.008991616568813386,0.011606566838794751,0.30158082296791644,0.18593594712835362
8,Recession,46,175.42006850705684,0.44318381185448547,0.0,0.0,0.018522923217360723,0.021968930501337476,0.008889334719330523,0.011459748387683544,0.3062009069938802,0.18977434432592166
8,Recession,47,174.367439631735,0.4355590479040732,0.0,0.0,0.018285380240554927,0.021715849049228145,0.00878757220053499,0.011320516392275387,0.31074258976493174,0.19358904444840122
8,Recession,48,173.3353375245791,0.42802472966966043,0.0,0.0,0.018051113278397413,0.021464107995926972,0.008686339619691258,0.011186095935632728,0.3152067594892186,0.1973808540114722
8,Recession,49,172.31378718617214,0.4205818794953857,0.0,0.0,0.0178193870611205,0.02121371615597551,0.008585643198370789,0.011054827371225266,0.3195943273258949,0.20115021939202699
8,Recession,50,171.29677230016185,0.4132307702219832,0.0,0.0,0.017589763002758076,0.02096467753956922,0.008485486462390205,0.010925718021920553,0.3239062147016286,0.20489737004974984
8,Recession,51,170.28065597379344,0.405971232287864,0.0,0.0,0.01736197901277235,0.02071699323465741,0.008385871015827688,0.010798174044347434,0.3281433457915463,0.2086224046129845
8,Recession,52,169.26323133012622,0.39880283639556996,0.0,0.0,0.0171358780913711,0.020470662582187747,0.008286797293862965,0.010671839934522304,0.3323066430805982,0.21232534262188738
8,Recession,53,168.24315108074913,0.3917250021924218,0.0,0.0,0.0169113658533532,0.020225683930563516,0.008188265032875099,0.010546502607644864,0.33639702475746486,0.2160061556256763
8,Recession,54,167.2195848923329,0.3847370629094663,0.0,0.0,0.01668838524853942,0.019982055114384473,0.008090273572225406,0.010422034081024467,0.3404154031990419,0.21966478587531765
8,Recession,55,166.1920136433008,0.3778383037730489,0.0,0.0,0.01646690152162207,0.019739773755862215,0.00799282204575379,0.010298357234727383,0.34436268410370846,0.22330115756527683
8,Recession,56,165.16010592202758,0.3710279848029916,0.0,0.0,0.01624689326562663,0.019498837453948918,0.007895909502344886,0.010175425363713323,0.3482397660102183,0.22691518360115606
8,Recession,57,164.1236439217735,0.36430535431811045,0.0,0.0,0.016028347101261983,0.019259243902477855,0.007799534981579568,0.010053209969400437,0.3520475400455179,0.23050676968165146
8,Recession,58,163.08247899759263,0.357669656912604,0.0,0.0,0.015811254513160997,0.019020990963587284,0.007703697560991142,0.009931693472430047,0.3557868898082114,0.23407581676901473
